k_input_replenishment,ef_inputs_capacity,ef_complexity_support,alpha_complexity_saturation,k_cost_complexity,k_capacity_drain,k_complexity_growth,k_complexity_decay,k_burden_accumulation,k_burden_reduction,k_burden_from_complexity,k_integrity_gain,k_integrity_loss_burden,k_integrity_loss_inputs,run_id
0.5462744502122306,1.3979458717533046,0.6583765475080401,0.6179093656554343,0.5948146130560479,0.7780026661490246,0.9332432788025053,0.9416265096577223,1.3914212861478696,1.3211336375566956,0.9577721688776735,1.3177125626747834,0.6219730868526954,0.5309102906067855,18
1.2635079089994878,0.7542261070451413,1.3570113542060587,1.4875303588146025,1.2976191484025215,0.5412088730523267,1.1517189938661825,1.2856182165797392,1.4147350019165579,1.2873369465836373,1.381004296805905,1.1348722777845965,1.2472541927049874,0.8334754207295055,19
0.8520340385600333,1.4064056818426474,1.0362637400586743,1.267445680881897,1.1732338535379738,0.9381622592447489,0.989928039828148,0.9109008256685929,1.456370491193657,1.4444294862018492,1.071112968955098,0.5813075637636059,1.4765386983351578,0.6316420343567695,20
1.028220908320141,1.0816296744717624,1.0540129011868957,0.9103198187757591,1.448013443704685,0.842674075330312,1.005768109169415,0.8292732879584235,0.7989624244681117,0.5123640394169198,1.0872861229011472,0.8338366234594792,1.3835653480306789,0.8621117700865997,21
0.9350512517899123,1.139458968082098,1.397489778239529,1.2443352788545003,1.215132425102691,0.7182344661975595,0.8926652545216054,1.350300243925463,0.9507809533984339,1.140849943140835,0.5494812098454431,1.0372204459900944,0.9352217017127826,1.383843548374908,22
1.1278913293261126,1.4139498797964305,1.3849026144867573,0.6201938260334801,1.4798999482509885,0.8166824605579877,1.3408787070372403,0.616491197828436,1.2911002346927964,1.1154441125296952,1.0640808449177,1.4704356259742164,0.7679059919884865,1.4034869927010547,23
0.5559389818054188,1.0752040858897256,0.6255577383102386,0.5025129977851374,0.6533531171193986,1.2474318208834798,1.317351682715783,0.9808924090268385,1.407845176466278,1.049291127389769,0.744591568466462,0.7846911236172565,1.296623037482835,1.1284160150418634,24
1.0585738950487502,0.5874221077426351,0.9758247174405446,1.3262991528472818,0.7039057962046849,1.2621515867949944,1.2842581780704605,1.0389713676233177,1.441060770771574,0.9214654244283966,1.397490981297818,0.7974572915782856,1.3030765088220964,1.258043572453734,25
1.426274620309214,0.7902456501683994,0.7492548427463496,1.0565438213683591,0.7164200627372423,1.0702799291625624,1.1206997973994635,1.462421393363097,1.3404204703250553,0.7670983174094214,0.5659288883981928,1.2555012697454115,0.5183075241714463,0.5702156726080619,26
0.9699056866192711,0.7759886462937988,0.8607196851291343,0.5825644291336286,0.729882507789201,1.2312364017161284,0.888259380814391,0.6902563965613742,0.5100072980846,1.4839693395370839,1.2944164614939113,1.158324881667136,0.5225623592636224,0.5104106110966461,27
1.353528500724724,0.597700544188691,1.4319624480549202,0.6862526295192166,0.6199751504055093,0.5764781173476462,0.5274412866085015,0.5789162231244278,1.3623348237075792,1.215005946490042,0.5391088451370581,1.205379810212518,0.869542441112592,0.7961476010877685,28
1.438094147161805,1.1125968339697438,0.9147714431116555,1.2572614955110746,1.0204793205728961,1.0957116612486673,0.77990062104642,0.7210182060485275,0.8879617582494471,0.8793647209175177,1.0979753673586088,0.8680060733106728,1.393338686821132,0.8031067488111603,29
1.2072739239808654,1.2524556825469864,0.9987425184279282,1.4577866768143137,1.1245173224889027,0.5992196494728758,1.0901281005795675,1.4483690459305234,0.7482265435254675,1.3997713780493437,1.2169316989088141,0.7004186597869134,0.6874078905988168,0.6712859918250635,30
1.418851558291309,1.2849373860743576,1.1511192107840635,1.0660526406380924,1.0198036719371466,0.584025793167515,0.8504564681084976,1.454609135811709,1.0947559585085167,1.169386246707484,0.8308582889312877,1.2200088436715464,0.9823066900896626,1.3631372257783925,31
1.0370377029879694,1.3232878069409137,0.613958762063511,0.5256591170893947,0.6654085428443325,0.7525397320305898,1.0701293540616716,1.492409617747001,0.6811809520177398,1.3402450930616674,0.9485324601891818,0.5065417729629395,0.8740861191599206,1.3429079401527493,32
0.8153799323314099,0.9932758585770076,0.5988196795798382,0.7226813848912452,1.231824787675468,0.8928353445927373,1.0833936807210218,1.266607577099708,1.1157435418200259,1.0162972451935457,0.5161026994157818,0.7288886763375941,1.4327529941882786,0.6071193968944864,33
0.510743574170979,1.0567397757100874,0.8986714802410956,1.1485051117211396,0.9642678643974338,1.4598453558819804,0.8417079650694467,0.7596429536195478,1.3713779747777703,0.5492151698309846,0.5209685889148687,0.8414149407869584,1.0658062432598179,1.2029839294968678,34
0.6597269474897597,1.487404689591875,0.6427237082379398,1.4422332357651744,0.941030192271509,1.4066020377925086,1.4971013064134153,1.3723364534463314,0.9829160896525175,1.0206675530525497,0.7543066668409304,1.2149525935647192,1.0590022886368535,1.0971697460381775,35
0.943461928070253,0.9460847758440917,0.711388397737453,1.287042553214724,0.7789367748586942,0.7630609442421555,1.162691153734102,0.5878946392751668,1.207522186517517,1.1397241940130693,0.8770986199441162,0.8098585149289264,1.0802532311183313,1.4149250695763986,36
1.3129513372082218,0.8573906491649688,0.9637590443178674,1.1129584258766672,1.1924526277552254,0.6268996477409639,1.2784269828788537,0.6891198663245152,0.9702543274022104,0.8223041440430741,0.7831658037344702,1.1694124443609166,1.004643151239609,1.175844413442832,37
1.4478631494597987,1.155154462832814,0.8306041948478293,1.0050282081483553,0.6849013824641512,1.0370910204434247,1.4302998832765592,0.6704715940391563,1.1708883975548525,0.6064454012951803,1.1001078181765913,0.8290469022973681,1.4972752419759292,0.9459958460251388,38
0.6412661290426745,1.046566144569698,0.9494524731544363,1.4263264578111197,1.240126807029832,0.8253322418793549,0.9270947685418253,1.1705156466261313,0.8781897210548366,1.3660470487700478,1.179392437112178,0.657596087762474,0.6335657576643258,1.1994437840441146,39
0.9554493396963812,0.7826538400987164,0.5840848372773655,0.6919940763165915,1.3105372154284247,0.706787479418356,1.014907850485264,0.7815223119926216,1.004072806143767,1.1561695004021533,1.052349878678655,0.8854877921467801,0.7026151505605025,1.041710782091906,40
1.3296123084842126,1.013501131702191,0.9820647259955642,0.9755203546220084,0.5174170395284312,1.0615358816806375,1.3066764401208522,0.5112918562444545,1.2744749796316164,0.6221106438989485,1.3621681183879764,0.6111141241163778,0.898753040208121,0.560103743505164,41
0.5681719119739819,0.9760470211236688,1.4787298132858184,0.9030034330104777,1.0317403100430034,1.0807740869601195,1.3200712296196349,1.4718902448293671,1.0580239205836666,0.9018347020085152,0.8619924880164533,0.5429996303906865,1.1760449190901174,1.2726304325896334,42
0.7876047276283421,0.8709671519874316,1.2479814575805048,0.5784746394525454,0.7457859152091977,1.4876814419666324,0.6881242946110367,1.3388167522943248,1.0668589053547415,1.0573603544840817,1.2334636642788261,1.020508102415688,0.8333897666142726,0.6670140850340851,43
0.6887296896880664,0.8695877161714578,1.1377531831838765,1.3004598227013955,0.9845464170833148,1.192904304882823,0.831454479672298,0.7437484790908514,0.6781830270634761,1.175841082346003,1.4415684408903844,1.0166144685827236,0.9550629835288191,1.080816637177509,44
0.793163556753719,0.7244046421026711,1.0141760534857354,1.1906676980440043,1.4957776838142598,1.2856980547777823,1.4110698491984373,1.3686101302421796,0.6638892698863234,1.2097610324621566,1.3105589457979312,1.1104847565351594,0.6076201839429102,0.9571049531111302,45
1.06123820314192,0.6470283528764889,1.2638427263517755,1.168584547066362,0.7941711966123616,0.832631470303664,1.2248855670386969,1.4804694400738745,1.2171828609075135,0.94575416027046,0.8812610965881679,0.7134072952840131,1.4624851387468039,1.0635042619098722,46
1.3323215506223995,1.44240292438545,1.1742871988894017,1.4678820526129464,1.4249031280541864,0.9878474224473794,0.6923007715145533,1.1957656263588428,0.5756660238831681,1.331749631528917,1.0089263210294641,1.398765439291443,0.6553639103361476,1.1438076316998393,47
1.4583481136071468,0.5112376608617918,1.2062952920644132,1.295066417759223,1.188702891949827,1.4323632666545159,1.1797259670641285,0.8628197816708733,0.6402999510460289,0.7591646183817763,0.6641979973396217,0.9376159349154286,0.7228607830082573,0.8211969300396947,48
1.192130233854488,0.8883769209851404,0.5196415089708033,0.8514790493836689,0.6324759282892709,0.5538009150228631,0.6280558165103481,0.838428268519493,0.5667496615322068,1.2700274438398444,1.4064822169415137,0.7749519316180415,0.7402962424267912,0.5262548136666094,49
0.8305454922695954,1.498961710667304,1.3473699975619984,1.1235510311584893,0.864970808178491,1.0193367161929483,0.8738230147516972,0.9681660340285487,0.5003648736029436,0.8557336912932934,1.430171856381432,0.9993423121252245,1.0414251680111417,1.3787644521106337,50
0.6776503621191987,0.8471744406174536,0.8492855584265232,1.4312607992327853,1.3521954220567198,1.1884433701571244,1.393955248962702,0.9535612287519524,0.8277050550230947,1.230981720582839,1.4774663405432902,0.8916021172486546,1.0787177166476116,1.004553155126702,51
1.165959472276175,1.1446863717350761,1.0289830263774573,1.0164739785021295,0.5410739318345869,0.972233440672895,1.2687827111644827,0.9061799892394402,1.1516086841740636,1.266715487362184,0.5816504743929981,1.4618210658498096,1.3195910128782842,1.3539391286077054,52
0.7634236828909622,0.9659112623898174,0.6933108690365362,0.5645402148700099,0.8536572055109932,0.5672895261145614,1.2149027020728917,0.6535044346140205,1.3589367197469815,0.7072700962436953,0.8428594447016424,0.5317785223584822,1.2327246301938324,0.7077442609579081,53
1.2802172985642946,1.1687104842617373,1.3119579757754147,0.8971324172247064,1.4824326187222576,0.535949799315756,0.9033498553879882,1.1825992077809282,0.6908557409333418,0.5353106674463842,0.5947144737824339,1.0022373592076455,1.4480694983296556,1.2199172647482475,54
1.3729859925528078,0.9513900413991623,1.2747815576132306,1.154512593269677,0.9599305889481263,1.300750848499749,0.737462240377978,0.7077429794262359,0.6595671635280128,1.3805304436728614,1.32976401829601,1.077630980495572,1.2798814149833175,1.3307364917551694,55
1.3846593697751597,0.8001381217918011,1.491174483099989,0.5123667976218885,0.5293191396540234,1.028021750713764,0.9939270935922466,1.226016661952361,1.2390301860236566,1.2462419424798927,1.1448706702783948,0.5121061730798551,1.1470703240702649,0.686709126678767,56
0.9127551831780325,1.193468688937998,1.1159288638406086,0.5371972456203473,0.9055417793623248,1.3724310028074953,0.8234931845249811,1.120849416787404,0.7878759579140191,0.6508252987268921,0.7197278960421591,1.3486896120935685,1.2827547387735119,1.3192194158777166,57
1.4042849181586452,1.181799880680641,1.4510709084102473,0.7485596212911444,1.0885762391157794,1.3508994938064443,0.9681653767762781,0.6643882587293288,1.1267862985828647,0.9904619381603416,0.9255437208463556,1.3373568053799483,1.1623369481752435,0.723080822167484,58
0.6680445650214645,0.5439919873326575,0.6034006931210666,1.3995360591620627,0.5345021935401741,1.0550097429851006,1.4843045397393493,0.7368638128258941,1.079697352160546,0.892365446619483,1.1674475514186604,1.4286573001695007,0.7183421579332612,0.9925225367276543,59
1.1179171923899471,1.2227055456782325,0.5439073945398447,0.8697464565908545,1.1097365591208725,1.2261112568710264,1.4051132022892534,1.1695938296452,0.9243000697142516,1.0921297583890326,1.0328360914564794,1.104392169836692,1.097531694950777,0.980300086260314,60
1.2487547243580621,1.2650531948945698,0.6660706841792573,0.5430364640498734,0.5558939783081766,0.7892662111362352,0.7643382302546675,1.23307425139656,0.8199360136736124,0.7301197353155656,1.0424882527677373,1.4989437468319673,0.8559707009018644,0.9662684430372305,61
0.9781149560793819,0.7163698470533233,0.9232831965430253,1.047433559542819,1.3637400468533722,0.8088438722558511,0.8690286350933982,0.5376490120795528,1.100285379529808,0.5914890568544553,0.9908920664833983,1.1276896655588406,0.7721850111513688,1.4401108805613216,62
1.0960286408886264,0.6719696626184785,1.4848366995050577,0.7864462003571837,1.2831666935631048,0.7392332509478128,1.3730610077751795,1.1530692570546526,1.4758478575027438,1.4681785398176723,1.2620132308330325,0.620209976272619,0.5914580034960721,0.8971429323822493,63
0.5343459380349169,1.4503179364030983,1.188133810410938,1.4102379750246474,0.6426478473578998,1.4988017615942502,0.8116462492978531,0.5574072094497217,1.0289459243749812,1.0367807495738641,1.1903962521386493,1.4575116970503976,0.9023798859306691,0.5830583090490657,64
1.0798960505993458,0.9234349792228256,1.3305467058232594,1.3437727700501774,1.0445311173383405,1.4640517888705795,1.4459611189327228,0.7961322433041675,0.8605399527528943,0.6463620687038378,0.5791487752208934,0.9254546166278128,1.423261086291988,0.5571614693178955,65
0.739464276416112,0.735999852198088,0.8194727882062798,0.8165752079296699,1.450829133220509,0.8512123644391313,1.1805047805855917,1.3188397331019046,0.8962824605377357,1.4519044947765873,0.97300666550943,0.8593474259447904,0.8214345773454415,1.309046136562261,66
0.9984961415146536,1.217950309424472,0.9365188468816041,0.8766716913274425,0.9366225929416347,0.7987013178754989,1.4545726235332013,1.324408584819182,1.1992852253219148,0.8006278685692085,1.1199044148168844,0.7582231947479674,1.2081339284474424,0.9139068021519854,67
0.5974355753565773,0.5053218590112508,0.6883684204403762,1.0745003497586767,0.9250907602656804,1.253158704436234,1.2029698798382362,0.5696303485298629,1.4805797546675865,1.2901808405993733,1.2267992562723093,0.8736359099308864,1.0291362206945793,1.1395869549444524,68
1.3920194494498168,1.0370344596802097,1.1438711112286146,0.641223892854565,1.260891118953523,0.6957543806713101,0.6400696372517529,1.2097096479026437,0.8329648882012225,0.9830279046363927,1.2743866799705377,1.3279386653509042,0.5379916033723404,0.8423029860648236,69
0.7760434853025641,1.2398158404655564,1.215930758974935,1.0921673794036555,0.589463870187962,1.1159177272503769,1.2466162472257807,0.8158051114518394,0.6366719114740964,0.5737389847023245,1.1527927277928969,1.3562944733934055,1.195924133660177,1.1103098938238252,70
1.238503760992037,1.3542979924981746,1.0715487942926938,0.9439670038078241,0.5069195230122047,1.206570430260049,0.5905142447382242,1.1059436862365,0.6029555004164762,0.6760944364222854,1.4622068938338768,0.5949853175506072,1.1890652230988277,1.2427020166171734,71
1.364260708543511,1.3098217610038616,1.162919036531051,1.0385346368897705,1.0971730563450854,1.0402791243518337,1.1073036697438647,0.6090278857593016,1.1366396776630363,0.9690509644536298,0.7243837058026452,1.2308355833817737,0.5519447607829591,0.5416044545194046,72
0.8871550632769505,1.1059118472325462,1.100992802790829,0.5530907975606881,1.3955651081874647,1.3842285708798383,1.3660277086067751,0.5480423172354513,0.7396155320506692,1.2557959596224244,0.5024620320318208,1.2736645139441114,1.2112744397064863,0.8579184200698374,73
1.1309090403001514,1.430144829465439,1.2327442622727187,1.0828165197230055,0.6207601795896374,1.423920173619063,0.9103675584122376,0.6206314713548279,0.757260366812778,0.5832483444288371,1.3339147040677908,0.813484216428964,0.5688516261318769,0.7758442177198343,74
0.6140312523052648,0.6141071875646333,0.5610712134359979,1.210406521169448,1.3302576288928099,0.6599586140846954,0.6180790803910551,0.527195447819908,0.5585149916559917,0.9710279223804907,1.4961692911560642,0.7640266031567013,1.1399662242925326,1.470037347593904,75
0.8417068918356744,1.3829670130925504,0.8003463744109249,0.9279669804426494,1.1658635167058449,0.8713675945904276,1.0386085842202877,0.9794822132907299,0.6276762025715571,0.5262212884853931,0.5588692599936516,0.9624330661030837,1.3571449768790838,1.058563356716732,76
0.8664371979170463,0.5517229336311386,0.5766390087838761,0.7714712352537421,1.1356198465706315,1.4124740239568487,1.06181476189266,1.0058415836521413,0.9307652812358567,1.0877142944818992,1.346928448091822,0.5612701590088088,1.4842285348853705,1.4300369086510645,77
0.520958988660491,1.3194487176289778,1.199461949120252,0.8464045322107743,1.1581747319837759,1.363068661949681,0.5845785020751689,0.5036872824512417,0.9929622664775695,1.3113463532221261,0.734989107857297,0.5766589159599947,0.889546636919987,1.0325676127784362,78
1.1572463942944335,0.8930316192865915,0.8206729281922787,1.2261611431919324,1.142364934378762,1.0048360878170204,0.6375915773054595,1.2793744534603548,0.9456413331147612,0.6137076956604705,1.3545355891832616,0.9843742813064056,0.8125797740616794,1.2896983984109371,79
0.7554979658294789,1.4740335033841967,0.775858062044489,1.2093272485576918,1.1188703242601041,0.6851346586522187,0.7244207480135249,1.0542906884621643,0.548678877332359,0.9101395350765888,0.857423000289478,1.4046654900488131,0.5700386751877251,1.4294411299793013,80
1.4808877894129475,1.2997060902030686,0.8852877438720128,0.6559771527311375,1.3440579095389873,0.6745839677388897,1.472643243460233,1.0468143864872803,1.2566824476664622,0.8654689020163497,0.8057405820471366,0.6643009536093337,0.992966863761229,0.8178550584388371,81
0.7420933193655956,1.1212546690977714,1.3088115404344387,0.7617930446613475,0.8080511714289609,1.315993487388818,1.1356917743944819,1.4118462333565573,1.303620778681554,1.4938426589708393,0.6504371784336179,0.9500270445089896,1.2213771563484834,0.6263206497284851,82
0.69097907140336,0.665636317278874,0.7280739227763585,1.1760008173476937,0.6724320795446146,0.9046524740687145,0.6587537455278796,1.0692457156446218,0.7017606855503781,0.8401321259192385,0.778698003446537,0.6906716650977951,0.7557268277435568,1.2235446301407045,83
0.6200828135458839,0.7600360752676014,1.0013700893671742,1.4084325629167527,1.379056658835145,1.3983801354205,0.5472915453547703,0.7614461376389767,1.493997517790154,1.302841119825179,1.2099219975775257,0.9048505188212885,1.3379892118222791,1.0719528399440086,84
1.468428747210379,0.6398281100802127,0.7819238737832899,1.3124364288549808,0.848902585782616,1.1701883462287794,1.3378330762935344,0.8898838444932885,0.5276145805357513,0.9321755346586966,1.0129474207180045,0.7313252492332155,0.979336193522178,1.1837950829142485,85
0.6328100339415443,1.2057803892938428,1.1254306952373145,1.4915803742621407,0.8263148358783348,1.1609272412684162,1.4260365729961189,0.9935876854974144,1.425052954748316,1.0086735156289506,0.6839660251387555,1.1846760603161073,1.113205820965322,0.9042495768190446,86
1.1720907464193453,1.3609832895008847,0.8583681990272133,0.664300509004606,1.2578944458514225,0.7425746342604702,0.6076246917921695,1.0251829272828625,1.2218597594661063,1.4126845114817257,1.1877471309105367,0.522517951038759,0.9428580352178475,1.2647496651717196,87
0.8060193752815474,1.0943960912446324,1.2890000820790732,0.9587197452957636,1.3295980189648624,0.8604373245144743,1.0423324530555491,1.384273824328691,1.4662208331909832,1.0757151110871157,0.9110700134128289,1.085677804967375,0.8423627963660292,1.4865924350747521,88
0.609917933383107,1.1709272458731497,1.4179222928064783,1.0276244565841535,0.762225751506099,0.9286589564824957,0.5744791510782559,0.6457154485238488,1.328654981134668,1.1073455335610887,1.1392188499727713,1.3793985836166294,1.4507801724294302,0.765240741480512,89
0.8782739293290179,0.6257456592426093,0.9048617057238236,1.3519316848271272,1.05610729918723,1.2122325997835242,0.9716964395463354,1.406528213542007,1.3351760304361178,0.8133299471630387,1.2858886310018014,0.9142988934683247,1.3727062324594166,0.7155484375309771,90
0.5046765711176973,0.9859662463490486,1.0941406345718243,1.2388640387590482,1.0610076114997624,0.6625503559352339,1.1481245433292813,0.6321451122589988,1.0464822085846417,1.0603119814169346,0.7083930692084868,1.3070031588381363,0.7319227236611529,0.9337308468857688,91
0.820897694852879,0.8352056367918193,0.500901243200484,0.738364231793054,0.9733116463741454,1.1092773084963836,1.1958644277397061,1.3992914449870395,1.3109826806264462,1.4232427611312977,0.829046075870961,1.445130213100423,0.9241205407415354,1.2390786333383348,92
1.0183857539947831,0.6851823081290018,1.3678305722523432,1.3669344106669938,0.895491947071185,0.5176847756767908,0.7424074478746274,0.779275138498073,0.9199796589426168,1.3590316947274372,0.9374553953509182,0.6016209709957179,0.580494804141253,1.0139673357430832,93
1.1073717726175083,0.7442142390429554,1.3755629840753625,1.2719081183222776,0.8325458426984165,1.4487685773868435,1.3570381100994016,0.8068124749034886,0.76028110823974,0.7432992824397366,0.6157087285183981,0.6790463793916169,0.8023369950866448,0.9758254957066705,94
0.9217189887514289,1.0699365591801828,1.4661204703873598,0.9902727215990131,0.7567283844943734,0.8893770398662212,0.71732806750296,1.2974856531660488,1.1824554024317284,0.7917507927647531,0.6396220678919783,1.1726105985111395,1.1560619398474805,0.5047223486757803,95
0.7055549851129262,0.8186477983361209,1.2529908755066916,1.1031985348478088,0.8733619229691965,0.6409907534319937,0.5151522249530686,1.0774080708172409,1.0347736161577297,0.8871533134043229,0.6211539760539346,1.4876466031674052,0.7985709603169361,0.6433124509530905,96
1.4704226509573306,1.0204675456976182,0.6722761430582915,0.9864672126336088,0.6071818557346766,1.158446495921535,0.790468019064761,1.4323654403104504,0.7116729990538735,0.7899388544413863,1.4535045258394745,1.0437805551058075,0.6754214726324739,1.4676333168368552,97
1.1868749604908615,0.9160317257693935,0.8786158882008916,0.5921451972858038,0.7301656038713774,0.9456502326944103,1.389790390133507,1.0837001781366211,0.8578994972847644,0.6370049481136582,0.8149114491595244,0.9459061451198267,1.4054641961232057,0.9212725683654919,98
0.5746690046045404,0.6525401337197725,0.7098703112627275,0.7929606259081796,1.4369405487829348,1.27682898414174,0.7867527545141924,1.1164401007464413,1.1629737581952269,0.7737148923177597,1.2472400674025714,0.6397390334785024,1.0378208654552972,1.296301091116511,99
1.0077653413384937,0.8281122368467226,0.7559364468529534,0.8353407834615556,0.8168463976768815,1.1220436231013724,0.805135328805138,1.1370204141454816,1.0818978128477506,0.830236100787896,0.8996984787555913,1.0608828124198801,0.9698238243323327,0.5906499710132911,100
