k_resources:X,ef_economy_resources_on_prod:X,ef_bureaucracy_on_prod:X,k_deprec:X,ef_pollution_on_depreciation:X,k_bureaucracy:X,ef_economy_on_bureaucracy:X,k_decay_bureaucracy:X,ef_pollution_on_bureaucracy:X,k_pollution:X,k_pollution_decay:X,Run.ID
0.744512593269677,0.9499305889481263,1.3907508484997488,1.4174622403779782,0.7577429794262358,1.4995671635280128,0.5605304436728614,1.0897640182960098,1.1576309804955716,0.7498814149833174,1.0407364917551694,70
0.5646593697751596,0.6201381217918012,0.7711744830999889,0.5123667976218885,1.3893191396540234,0.7680217507137639,0.8039270935922467,0.9260166619523611,1.1490301860236565,1.4962419424798927,1.4348706702783949,71
1.2721061730798553,1.2870703240702648,1.2667091266787671,0.7627551831780326,0.7434686889379981,0.6359288638406085,0.5771972456203474,0.7755417793623247,1.112431002807495,0.9234931845249812,0.970849416787404,72
0.5578759579140191,0.5408252987268921,1.469727896042159,0.9486896120935684,0.6927547387735118,1.2092194158777165,1.1942849181586452,0.8417998806806409,1.2710709084102474,1.2185596212911445,1.1485762391157794,73
0.6808994938064441,1.188165376776278,1.494388258729329,1.4067862985828645,1.4904619381603417,1.4555437208463555,0.8273568053799483,1.2223369481752435,0.8030808221674841,0.6680445650214645,1.1939919873326574,74
0.6934006931210666,0.5695360591620628,1.164502193540174,0.8250097429851007,1.3643045397393494,1.1768638128258941,0.7796973521605459,1.202365446619483,0.6774475514186604,1.1086573001695004,1.3683421579332613,75
1.3425225367276543,1.437917192389947,1.0327055456782326,1.4639073945398446,0.6397464565908545,0.6297365591208723,0.8861112568710265,0.6551132022892533,1.4595938296452,0.5143000697142516,0.7121297583890326,76
0.7228360914564794,1.024392169836692,0.5975316949507771,1.1703000862603141,1.178754724358062,0.9850531948945699,0.7260706841792572,0.7630364640498734,0.8258939783081767,1.3192662111362352,0.5143382302546675,77
0.5930742513965601,1.1099360136736123,1.3001197353155658,1.1424882527677371,0.8089437468319673,0.8359707009018644,1.0062684430372304,1.1781149560793818,1.2563698470533233,1.3732831965430252,0.797433559542819,78
0.9537400468533723,0.748843872255851,1.3890286350933982,1.1276490120795528,0.600285379529808,0.6814890568544554,0.7808920664833984,1.3376896655588406,1.4121850111513687,0.6401108805613217,0.7860286408886263,79
1.2319696626184786,0.8248366995050578,0.7264462003571837,0.6831666935631048,0.8792332509478129,0.7430610077751796,1.1230692570546528,1.4158478575027438,1.0581785398176724,1.1520132308330324,0.800209976272619,80
1.4814580034960723,0.5271429323822493,1.3743459380349168,1.0103179364030983,0.5081338104109381,1.0602379750246473,0.8526478473578998,0.6688017615942502,1.0616462492978531,1.3674072094497216,1.4589459243749812,81
0.6767807495738642,1.2303962521386493,0.7975116970503975,1.382379885930669,0.8230583090490657,0.8198960505993458,1.2834349792228257,0.9505467058232596,0.9737727700501773,1.2745311173383405,1.3140517888705794,82
1.3259611189327227,1.4161322433041676,0.5205399527528942,1.316362068703838,1.0191487752208932,1.025454616627813,1.353261086291988,1.0271614693178954,0.8994642764161119,1.1259998521980878,1.3394727882062796,83
1.1965752079296699,1.300829133220509,0.9912123644391313,1.4905047805855918,1.1088397331019046,0.9162824605377358,0.9019044947765873,1.23300666550943,0.8393474259447904,1.1414345773454415,1.019046136562261,84
0.8284961415146537,1.467950309424472,1.3565188468816043,1.2866716913274425,0.9266225929416347,1.3687013178754988,1.0945726235332012,0.7344085848191821,0.7592852253219147,0.8806278685692085,1.4699044148168845,85
1.4682231947479671,1.3281339284474423,0.6839068021519854,0.6974355753565773,0.7053218590112509,0.8283684204403763,0.5045003497586769,1.4350907602656804,0.8731587044362341,1.0629698798382363,0.6596303485298629,86
1.2005797546675865,1.0301808405993733,1.0567992562723094,0.8836359099308864,1.3791362206945794,1.4495869549444524,1.3620194494498168,1.4470344596802096,0.6038711112286147,1.451223892854565,0.7408911189535232,87
0.8957543806713101,1.220069637251753,0.8197096479026436,0.6729648882012225,1.1830279046363927,1.2843866799705377,1.377938665350904,1.1079916033723403,0.7323029860648236,1.346043485302564,1.2998158404655562,88
1.1359307589749352,0.5921673794036553,0.839463870187962,0.7359177272503769,0.5766162472257808,0.7358051114518395,1.4066719114740964,0.9837389847023246,0.8127927277928968,1.3962944733934055,1.005924133660177,89
0.7803098938238252,0.9685037609920373,0.8842979924981746,1.0515487942926938,1.003967003807824,1.1069195230122046,1.2565704302600489,0.5905142447382242,1.3059436862364997,0.8629555004164762,0.5360944364222854,90
1.0222068938338769,0.9749853175506074,1.0890652230988276,1.0927020166171733,0.7342607085435109,1.3998217610038615,0.672919036531051,0.7985346368897706,0.6271730563450855,0.7702791243518334,1.3773036697438648,91
1.4590278857593018,1.4766396776630364,1.42905096445363,0.8043837058026453,1.0708355833817738,1.071944760782959,0.8716044545194046,0.8371550632769506,0.7659118472325461,0.7609928027908288,1.273090797560688,92
1.2855651081874648,0.9042285708798381,0.8060277086067751,0.6580423172354513,0.5896155320506693,1.3257959596224245,0.7024620320318208,0.6936645139441113,1.1812744397064863,0.5079184200698375,1.2009090403001514,93
1.3501448294654392,1.4527442622727187,1.1728165197230056,1.1507601795896374,0.613920173619063,0.8603675584122377,0.7506314713548279,1.277260366812778,1.4832483444288371,0.6239147040677909,0.573484216428964,94
1.188851626131877,1.1558442177198343,1.1040312523052647,0.7441071875646333,1.0210712134359978,0.6504065211694479,1.43025762889281,0.9999586140846952,1.0780790803910552,0.8371954478199081,0.6985149916559916,95
0.5010279223804908,1.1261692911560643,0.6040266031567014,0.8199662242925325,0.7900373475939038,1.0917068918356745,0.9929670130925506,0.8903463744109248,0.8479669804426495,0.945863516705845,0.7613675945904275,96
0.6486085842202876,0.76948221329073,0.8676762025715572,1.0062212884853932,0.7788692599936515,0.8724330661030837,1.4471449768790836,1.078563356716732,0.5464371979170464,1.1917229336311386,1.4966390087838761,97
1.011471235253742,1.1656198465706313,0.9224740239568487,0.70181476189266,1.4258415836521412,0.8407652812358566,0.5577142944818991,0.646928448091822,1.3812701590088088,0.5942285348853705,0.9000369086510644,98
0.700958988660491,1.2794487176289777,1.2594619491202521,1.1064045322107743,0.6281747319837758,0.9330686619496811,0.8645785020751688,1.0636872824512418,0.9529622664775694,0.6313463532221262,0.664989107857297,99
0.9166589159599947,1.319546636919987,1.4725676127784362,1.4272463942944336,1.4830316192865913,0.6606729281922787,0.9561611431919325,0.552364934378762,1.3948360878170205,1.3875915773054595,1.359374453460355,100
